G_Na,Rs,Cm
0.2855583923947752,0.0006062245123437324,63.11104652233042
1.1551553159930001,0.0012162071447677052,133.04234377670673
0.2493324230101013,0.0011565880455134824,111.26160549722732
3.6613090516274736,0.0016098891685670923,57.12765911376472
1.026913431182739,0.0019165846283924106,64.55730533338634
2.3148291672415455,0.0006412078840264182,147.88241027286546
0.8237081171198631,0.0019763852367027414,141.9702664779249
0.5884890020277492,0.0010232784299480737,149.01668763210208
0.9313122853740381,0.0011697569592508876,84.77560955942774
0.2611407582886596,0.001370308099274715,104.73319966873115
2.062057719139956,0.0011238441957508913,115.67052154887722
4.887140574946923,0.0014276743579860157,54.50123708871541
4.211144192593421,0.0007228190265194795,116.7815296504993
2.701559419468471,0.0005854208562524009,121.68027651931516
1.274707560975683,0.0012320177959640366,119.28788082509031
0.7309926943624213,0.0016892415635773232,99.14642365590504
0.37074963912066466,0.0006524336858481769,124.32239045617455
0.5058856205350538,0.0014989754894881564,58.0357600290406
0.3026740552053972,0.0009462720737309484,60.4445540085323
0.7079844986492945,0.000795269332642473,112.1772691347988
0.4631547652717157,0.000996847130391116,138.6538886477677
1.974760610937303,0.0005471972498580263,131.01212977767045
1.4997193222834742,0.0012534755590743105,78.50686421711474
1.294152240928717,0.0008959064801274557,122.31756707564745
0.31391934291785084,0.0010852396226545512,108.95305739555238
1.1269239443607364,0.0010682893020066001,51.69721075766224
0.2298901341093908,0.0015347887400536356,52.49625788540513
2.2434195255855793,0.0005226590334134465,145.5175825577553
4.620656307389385,0.0016340562416835578,96.1654844388643
0.21719045000038611,0.0012880070049012984,77.64736325854355
1.6298667444687984,0.0017381542632979297,106.60873516001206
1.8304859154805413,0.00166150240345482,127.4091093115419
2.808387413166971,0.0014718941462367008,75.95299074635182
3.980897806418457,0.000857915077127022,70.83169811347756
0.8267356247545268,0.0017868144113470203,142.84210665793302
0.3946465547002402,0.0007560898223626423,103.69726092983933
2.5923400624067225,0.0015674172732151974,93.08738932044214
1.4471504842240837,0.0019004850546432111,136.45102948216567
0.20103820801966338,0.00170695845409883,80.83835820015314
0.6455772006995991,0.000815140401023243,134.18119892944546
0.4140055524467214,0.0013595541036138794,67.91891758658994
0.34705831310193924,0.0018017317441442096,94.23835042344884
0.4539644125653267,0.0006865766310254391,69.78830439427337
0.9877046272976863,0.0019410655708191637,101.73551952168692
0.545565485598121,0.0008674129451795034,90.66353227869195
0.62084052664987,0.001310869204357102,86.06784236348477
3.5001023114193353,0.0014308287751049755,72.5960602123233
3.092852370163575,0.0009748851489391577,128.66455572572767
3.278931555379807,0.0018403227243245098,83.99856690911983
1.685122003339611,0.0018666437259684118,88.24874077669386
