-90.0,-85.0,-80.0,-75.0,-70.0,-65.0,-60.0,-55.0,-50.0,-45.0,-40.0,-35.0,-30.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0
-1.4736655064241035,-1.3943492259734815,-1.315089974811024,-1.2360790079781612,-1.1566018050109497,-1.0773927235783542,-0.9982243653546737,-0.9205722424235082,-0.9100624487001782,-3.4486942934052855,-94.11837403519897,-201.32035125090192,-293.575071199341,-282.1263422533836,-241.87094859856856,-205.1429329552795,-191.66753289886157,-184.23416417786498,-174.8178581820757,-164.5929124979726,0.11089361418447283,-146.949727846527,0.2692791159148192,0.3484645130930313,0.4277071099278064,0.506884108916883,0.5857866853722484,0.6652279339843896
-13.72692704927387,-20.216148563370336,-26.69986871228772,-33.19527620249652,-39.68127304612702,-46.14774331163786,-52.64477075141494,-59.765491532665074,-93.1265930683903,-834.0152241303344,-743.5619556608142,-659.1281207445786,-578.7790120270739,-505.32170176321273,-440.6609853015649,-378.5338364626553,-326.00599929923493,-282.25186491733456,-244.45632173173934,-214.92731775443823,-194.71014703957948,-182.8865686272325,-177.3607940210364,-175.88296206826132,-176.89393313663024,-179.46321238311913,-183.0888456651277,-187.4398332257791
-14.63558159429566,-21.51037751326172,-28.347645966911017,-35.236546032399225,-42.042629552847046,-48.951304349261164,-55.79155469387794,-62.76345139792003,-73.27006730798234,-122.20472228207504,-269.80880093931927,-291.3565905133689,-275.25432974920017,-257.22832355236955,-236.83584019924842,-222.52800030722466,-206.16013155506806,-190.12340080018774,-177.3571941477962,-170.8383868400419,-167.41268936366788,-167.20036393603306,-169.65922472253177,-173.82553235329286,-179.60164894952376,-186.02653965101743,-192.61989336860762,-199.33327555604515
-1.627888601798536,-1.5758612024003635,-1.4526593865871604,-1.4260965699751238,-1.3513735179704873,-1.1901126053977882,-1.2024194328208744,-1.1458066000131992,-108.97028175965548,-1622.468609026318,-1443.2252384998746,-1275.2493352925917,-1117.558794267559,-968.2864328225966,-840.4146581188085,-711.5772190165225,-612.0570568350955,-513.7219131475624,-423.24837364391254,-351.50977657021855,-296.37858791977686,-252.25328558683984,-220.94106383601857,-209.6339662953041,0.4581494382426306,-7.757442877019625,-7.780662935820516,-7.939294844067995
-15.431082508830848,-22.35172358799847,-29.250948365695,-36.18791018703314,-43.10956271838499,-50.02274430707644,-56.953663782898715,-64.15962915836607,-85.6393213637692,-929.3666722404207,-829.2363573521591,-731.7649684936832,-640.2833442501939,-556.1328913833364,-476.8589035019446,-413.90204564920566,-349.94588110210935,-304.65016104520566,-264.2804501600668,-231.35280095371337,-208.20371946963343,-194.59528723984806,-188.76525335379682,-188.0384775334988,-190.25022934433903,-194.11679303454682,-198.98326867640904,-204.52222137334027
-15.165414626080535,-22.4098381085279,-29.632015399343846,-36.87855045505331,-44.059939508945746,-51.35135636579986,-58.5951977701126,-66.20295166026479,-93.32085932704629,-1438.795088871706,-1278.6858468710193,-1127.2343835683598,-985.9404579976945,-854.5630905600096,-729.6567834284126,-625.1485224071141,-522.7435969583962,-446.2508879042485,-374.40853905491105,-312.47948288643204,-264.49598017865407,-231.9119159758906,-213.35235432170563,-8.431362901189543,-8.379937479649644,-8.450321357381966,-0.12107406254224364,-0.09821081380553319
-10.596182603595604,-15.52767198852165,-20.450910761892725,-25.378198941474672,-30.334485369321396,-35.28549133043974,-40.21394445323764,-45.70503379942953,-80.18182917322974,-536.6950695020382,-481.8951511134139,-429.6994982672813,-382.314487499567,-338.625024207386,-294.761189576067,-259.63895465788124,-226.39052631103235,-197.22077118530842,-173.8946228522884,-156.99221785788245,-146.01720233980276,-139.68047857835302,-136.58779779251876,-135.65129104542333,-136.2142871450059,-137.77612864930984,-140.84162717051538,-144.75986050493546
-13.926912093296446,-20.54118850335426,-27.15992536811787,-33.78256546839418,-40.41867387272595,-47.031800374580776,-53.67297679349538,-60.532542596427014,-77.26205392539899,-633.5862168161578,-576.7149973139734,-513.1893024231618,-452.98917067527515,-398.9097563806002,-349.02751512007745,-305.99754841577004,-265.93027242495054,-236.3564586510366,-210.62159705518752,-191.16060914910472,-178.9553934374723,-173.3163212454362,-172.49814605143706,-174.62059228687704,-178.4033541250632,-183.1380724006139,-188.4804308155157,-194.20537806901393
-15.234643973622807,-22.2535087829574,-29.239079506918294,-36.2716804954776,-43.29282484738445,-50.302952332339245,-57.31353517873735,-64.47776963238604,-80.69555336702322,-970.1155774062089,-878.3228140216914,-775.0211985423393,-674.8045425618046,-582.708510510526,-501.4222691394464,-427.70963035633645,-370.2282751144643,-313.58708144486764,-272.49759974522806,-240.62747059356025,-216.24809423288707,-200.46323704047353,-192.74732695278294,-190.92016014591806,-192.69325357032267,-196.4802479601149,-201.4199708771879,-207.03755015627365
-14.642376737665128,-21.45620355343124,-28.30549935463931,-35.133376427670434,-41.94084318709902,-48.783080569613325,-55.610209930705885,-62.54390278817683,-73.14380368110693,-134.5134142715514,-299.76225007065847,-302.3920650821996,-281.969330571982,-259.15458740657937,-241.032477871546,-219.36729071933502,-204.18431502937696,-190.2109331534776,-178.34970943480232,-170.23853988800357,-166.48842713612748,-166.7784802363848,-169.9069934656044,-174.65623618572113,-180.26658797173792,-186.34300780489252,-192.6558406343794,-199.20039363023992
