-90.0,-85.0,-80.0,-75.0,-70.0,-65.0,-60.0,-55.0,-50.0,-45.0,-40.0,-35.0,-30.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0
-6.090405231599211,-8.364339191847282,-10.653834389410266,-12.932098580319598,-15.224539544829893,-17.504535227595422,-19.79130274484179,-22.141446446302037,-27.25751288239844,-236.59735143267247,-218.13335818844115,-198.2227280579851,-178.4173733540952,-159.3242750086941,-142.26496500085642,-125.68207042630765,-111.46958512018863,-98.88114742525026,-88.5392631474661,-80.61445491241972,-74.89095105971269,-70.95539208467498,-69.18433757395749,-68.38085234596242,-68.26713867202204,-68.66582271446514,-69.43623210227757,-70.51917760465618
-2.9764875820076737,-4.097984601900771,-5.211440069581086,-6.332084184359317,-7.46453019936199,-8.580542036089568,-9.697716474639344,-10.85014633009288,-13.421888490738047,-197.53699009660795,-181.8203434465276,-166.62181170595676,-152.4075941804035,-138.65381544927402,-125.65006435010274,-113.40129809483416,-102.22154479937099,-92.08475798837918,-82.91909903223032,-74.75906965012062,-67.65109250388255,-61.71284773460852,-56.87122362602224,-52.7875825191577,-49.65532449272983,-47.24621805274507,-45.32541470963277,-44.18671465762635
-5.3895620670883595,-7.613786809557406,-9.842898012715121,-12.063172989164203,-14.298749063443992,-16.51850613306602,-18.748726603585027,-21.019523171923087,-25.212656517375652,-200.53062848267385,-189.4370271059733,-173.09927797780523,-156.892917269596,-140.83684212816237,-125.27911260956934,-111.80334442717819,-99.06649552818983,-88.05666986488853,-79.32086786195255,-72.98123720847724,-68.7295064361416,-66.13807391073149,-64.72161616477189,-64.18059574065957,-64.58922669584867,-65.55669041405545,-66.80953429937772,-68.27155466014877
-5.462828059362475,-7.755657006967319,-10.040400258442132,-12.31416701386129,-14.616924281092622,-16.90706675313681,-19.20578062073227,-21.546150651735406,-26.443709873328004,-230.44098493361273,-213.22929376507517,-193.84964430461426,-174.2781224560837,-156.09566141289005,-139.19491036828177,-122.71698199986555,-108.99413156682455,-96.86346136006418,-86.81055578818828,-79.07281729471806,-73.47494590953697,-70.0564016449796,-68.37297207307988,-67.60593676532645,-67.49938973853608,-67.90217340109523,-68.71422230449606,-70.16646260710566
-3.3031873204556983,-4.575879703248455,-5.850657358346349,-7.123972094161536,-8.398354714264483,-9.670882432545891,-10.947556367201694,-12.328262908195091,-21.534612108936876,-232.44664707535125,-214.28763847485823,-196.9995339398873,-181.44983033000656,-166.26155489402763,-152.9618324183407,-139.50483505064463,-127.9809403617275,-116.97596156618695,-106.8823498365248,-97.73773527976496,-89.43235251760348,-81.98636161044529,-75.75168006060198,-70.35585381709643,-65.5961766411935,-61.83397517979338,-58.762956277304454,-56.12415650843147
-2.8450671619142964,-3.8540700402266737,-4.863790172273547,-5.873668008827767,-6.890888022068246,-7.892028880221025,-8.903210559080604,-10.065565851022994,-233.54903840857423,-217.09031932431512,-202.13743761077046,-189.2544765638678,-176.5559251942284,-164.9592910751195,-153.6918293876724,-143.44761214999863,-133.28051279343876,-124.10726616720719,-115.50109469071879,-107.34200831389579,-99.65588741486171,-92.47917611220406,-85.76752798076637,-79.88160022966187,-74.48479913310372,-69.49777230197233,-65.0574615214895,-61.373481590537516
-7.244329326809178,-10.337747633528659,-13.417559714710697,-16.513408048095336,-19.616195244303658,-22.678346222556588,-25.808977942775467,-29.443150675492774,-444.31401307368117,-401.773979965052,-362.8853318515969,-328.42889624736324,-295.4365947048942,-266.35567748771183,-237.1531162540983,-211.33632197072663,-188.61377664748645,-168.09895731718726,-150.4000402896071,-135.55175806754121,-123.59690552443416,-115.46013126880531,-109.16089098091621,-104.34003542519899,-100.87547201050545,-99.75605956073409,-99.32221747019052,-99.42921035827888
-4.481762549431163,-6.318645866999378,-8.18085855960849,-10.038531192666278,-11.884332629630418,-13.728373542387406,-15.584465417309731,-17.77967892722298,-319.3756982974983,-291.9085126872512,-268.2181943281077,-246.6279533238102,-226.06853794944365,-206.3132778723992,-189.3543438728566,-172.9185535812972,-157.52072736416972,-143.56146232543085,-131.17200637001696,-120.21158576499464,-110.50197397979521,-101.91129001407133,-94.30956484031714,-88.00221175630563,-83.10191139796613,-78.86037911025913,-75.45091297374921,-73.26125046578657
-3.685034901706473,-5.014903263479667,-6.3582118740625555,-7.675291900090688,-9.013980083016273,-10.339202748999234,-11.680931269699174,-13.30464438252376,-270.35776187358874,-250.53571176488768,-232.8644818346919,-215.80438542177083,-200.66572097428477,-186.80413021187866,-172.74715502285693,-160.87333880947583,-149.17012457764602,-138.11344074585134,-127.84680579914695,-118.38418063043811,-109.70180453875234,-101.69521064495866,-94.37612223366563,-87.63239102113684,-81.81722050580251,-76.84919945170424,-72.27769955373232,-68.50844366079357
-6.275816914987363,-8.72536492781897,-11.161184348628174,-13.6088271756968,-16.05791540923771,-18.518795298842353,-20.95865704846877,-23.540105166447503,-32.797588369011166,-292.85682876999834,-265.8466340624473,-240.87947992215067,-216.32366715862594,-193.34789256460854,-171.09527090107704,-152.1210733691413,-134.40649896491527,-118.88073906848594,-105.98099996905607,-95.8426901304183,-88.19968078536454,-82.52888858607655,-79.11003662313436,-77.28938797619409,-76.30997725783942,-75.98514004488823,-76.14345273004191,-77.14769049371036
-6.755448576464553,-9.411022358136183,-12.05108091901572,-14.748797431399595,-17.38513538713882,-20.06583652596952,-22.734131523916027,-26.033848250135215,-406.94982983084685,-368.25819741602726,-335.9747583087011,-305.25495314166193,-277.01273480900426,-248.9715232299534,-225.7413466219147,-203.10213134391026,-182.23302662599554,-163.79581541598034,-147.92039150837783,-134.44829601199203,-123.07411689807901,-113.47124879823778,-105.8696608154323,-100.70586921497352,-96.55526047337476,-93.28375293988127,-91.50835700110511,-90.81361769854644
-9.1698305305486,-12.828797528801733,-16.482747278587286,-20.11572753530162,-23.792602530943853,-27.457337055484512,-31.11425619505151,-35.04351070676383,-50.38702341551709,-371.05490366136166,-335.5685040542595,-302.3416879315055,-269.9878682827106,-238.85176976388377,-212.15921582418125,-185.66256972832173,-163.61462990120023,-144.83480089283827,-129.47842025153855,-117.89972783808086,-109.90843401483238,-105.52926232379616,-104.05070582469381,-103.96247756862235,-104.80229435998753,-106.35119679040152,-108.36195672343126,-110.73801130813723
-4.103060231187457,-5.8086951136413045,-7.516361788469744,-9.222993443839965,-10.930084572061892,-12.644120611880897,-14.348317838595174,-16.104493734309237,-19.865821491064526,-221.56096464142072,-203.6504850463365,-185.09603230979448,-167.444464022152,-150.33200224044174,-133.96732543747007,-119.5070186312367,-105.7632057944036,-93.69512184525756,-83.48624753666442,-75.24344513557588,-68.86230847839897,-63.911598507082786,-60.20306782709685,-57.99827879467904,-56.59088511190192,-55.71738069326751,-55.3678529930117,-55.711871650806565
-3.874796065625847,-5.3058459699522595,-6.743818543745178,-8.18880949879856,-9.627003343521997,-11.066290094161701,-12.4955795141281,-13.968250165353115,-16.68678167496922,-193.16156243160665,-178.9056027711248,-163.4363632758317,-147.68221128028034,-132.81603192719408,-119.05021516815154,-106.00247468983012,-94.1907488827303,-83.49273507533947,-74.33067391830281,-66.84918596705167,-60.8531642581302,-56.16783184070627,-52.95120031057586,-50.75882991109111,-49.18183409042477,-48.39461573217811,-48.1552495921814,-48.20565131489142
-6.811913894760453,-9.544269848837544,-12.310395547922086,-15.030056975103484,-17.771231641851163,-20.512021689537086,-23.264377868542574,-26.137003723115416,-35.62597511018929,-299.2244306721187,-272.5656999438017,-245.16473102077052,-220.01609947942111,-196.2608905400763,-174.52132016841603,-153.70014725306768,-135.40688878730776,-120.05148445391171,-107.16229798661551,-97.01948079513828,-90.00862031984741,-85.82750032893591,-83.24039524684451,-81.86517797637532,-81.33178439952626,-81.81853967308297,-83.1256234409099,-84.73167393714729
-3.577958586839712,-4.881618536703545,-6.164978011341107,-7.456637163619986,-8.749960276683083,-10.069905920279622,-11.333139015963113,-12.695293536741461,-17.931472557611336,-226.61154800707186,-208.3821511533841,-191.11184310184873,-174.76525568774576,-159.5043828306065,-144.75635244510258,-131.7279924283216,-119.16925956237527,-107.71476847759214,-97.5085983552524,-88.57740440031456,-80.77721091870393,-74.04481148198573,-68.08583339297077,-63.33221853184211,-59.52235510051092,-56.297883075197625,-54.10843357624436,-52.367432740844954
-2.3801473393227037,-3.2152835480271285,-4.054126938817977,-4.893790395252847,-5.72589367743904,-6.569820320315957,-7.403353947583118,-8.24571645907457,-9.292286782404862,-114.69387367789756,-117.78397200145793,-109.30504106600618,-99.89891864601603,-90.74990431378157,-81.71187820817573,-73.19851569096024,-65.06027944121314,-57.950763232059295,-51.483938345594346,-45.981700597614356,-41.35526412429124,-37.76011089037441,-35.0564910799625,-32.96068974709925,-31.641085827939552,-30.682379750474897,-30.110408117014103,-29.88558534635457
-5.957283701704809,-8.297661781333622,-10.654322178845609,-12.991869829695705,-15.335550991513928,-17.698905368259393,-20.06592579841374,-23.590882564247774,-380.82509698535955,-349.55537298563553,-319.2671064707224,-293.39532086244145,-270.97473151874294,-248.22696341619468,-228.37821792050286,-209.07617536638384,-191.22474330391978,-175.1162030708503,-160.76007045660057,-147.9833890762799,-136.5721084445097,-126.40856293547517,-117.344455102544,-109.4581005103816,-103.64250242378695,-98.61481800966384,-94.19848735914005,-91.27674758373983
