G_Na,Rs,Cm
0.31758370132499186,0.009562856420598646,67.18485337706146
0.6961415850075813,0.007904133297977982,139.00942516376352
0.23210274199659492,0.0060596502891858235,109.0718449465601
0.3014429919259475,0.0056166923318602836,115.36874080722916
1.7423448090826397,0.007456245056868541,135.39097242297538
4.043424245857065,0.009481407637451143,123.42223763144185
1.5492756759130362,0.005035753189920001,97.0218158552065
2.6089971317789775,0.005862548355328714,131.59090363495312
4.393118693212729,0.009741627874889035,99.87490104775992
0.5469208852421795,0.008151121218171825,74.09992227632816
2.066627332571753,0.007847401039891972,71.51096946356309
0.5020197312890499,0.00729295615107514,55.28719338021152
0.42856558225624014,0.0054920321622770425,149.688527170932
0.35363319341696775,0.00898720797493019,102.5810652558735
0.46152909029018224,0.007096714121141075,76.92357928578015
1.1125983057697841,0.009826395725859416,101.07920818880659
0.2086262865290683,0.009045388530539697,145.1748254413976
4.913967288195864,0.007758111897117919,81.24565434700006
3.2499363535780756,0.009673875911634117,133.63918973613434
4.45312383230696,0.0092853682943527,65.75189054758678
0.7939831154006894,0.007333776470546598,137.97290297937792
2.421307626599347,0.005392420884207113,125.63566918733177
0.9402548586808482,0.005169055780693419,94.72349407559562
0.8996330072264324,0.005781453270405461,51.58777120568512
2.90577737286939,0.008367864600464887,87.14028485077563
1.3499843001932126,0.006486103626885887,118.24375168461164
3.6918140316680947,0.00847687149711096,79.08682879194109
3.0782305931840415,0.009110157635395053,53.95044262401208
1.0186691741470846,0.009346238927657447,110.2510554511818
0.24392668476016152,0.008590306850770618,142.22883171355573
0.21623421788869854,0.005962928192951381,88.81907640675124
1.180025427723984,0.005563875546319149,128.9496026218526
0.584417849412388,0.005299187636885446,107.75394609309865
0.82993165316049,0.006785981424908094,127.59060101914015
1.575963124424898,0.009978675395100181,83.81089446426768
0.6490550868376251,0.0071498387470259215,56.10543054057468
1.8458392475874208,0.008879213139384421,68.86418109633559
2.241840788573069,0.0063521590250646635,120.24847499175402
0.7591350118656814,0.006298681484852014,91.67517418035837
2.6901957831048393,0.008775941547642673,104.98398942385201
0.2633434230164201,0.008250728684927091,63.6424292711713
0.36737132299990877,0.007686197796690919,58.34093625293533
1.9402745519647127,0.006859936722671992,146.89903546240507
1.2365843033285238,0.006951134594214446,141.67744564206038
0.6035549323179831,0.006630063087585171,116.1935525666331
1.3991045116396108,0.006196853806038533,60.16759964873557
3.478346529212236,0.007588699862798911,112.38321843851412
0.49167996419085147,0.008695799144072591,84.22877099426381
0.2895795530485586,0.006516277854820005,92.4878146759549
0.4050128277392795,0.008002311555177208,72.56520446886263
