-80.0,-75.0,-70.0,-65.0,-60.0,-55.0,-50.0,-45.0,-40.0,-35.0,-30.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0
-0.03257604766566242,-0.02177539968031109,0.014556313721190251,-0.07268208077188931,-0.027949863381781372,-0.03158116932504284,-0.026973639010048407,-0.002226040287136314,-0.02180027163882658,-0.017951336058554573,-0.03777428699539974,-0.03466529218096354,-0.03150655344949638,-0.03858884363678202,-0.04501202692340719,-0.013878552851643163,-0.03285585719896168,-0.04790339210083285,-0.028857689867596736,-0.023945478060787555,-0.027750887713657454,-0.05232438272696111,-0.026227480254583716,-0.02656325169454283
-0.024834650577716305,-0.017130561427543416,0.019201151973957924,-0.06029584543117552,-0.023305025129013696,-0.028484610489864393,-0.04245643318594064,0.0008705185480421343,-0.031089948144361924,-0.022596174311322242,-0.03622600757781051,-0.02847217451060665,-0.016023759273604134,-0.0308474465488359,-0.04036718867063952,-0.026264788192356954,-0.022017901275837113,-0.03087231850735139,-0.027309410450007517,-0.023945478060787555,-0.023106049460889785,-0.0383898679686581,-0.023130921419405273,-0.03585292820007817
-0.013996694654591739,-0.026420237933078763,0.0037183577980656863,-0.06029584543117552,-0.014015348623478356,-0.016098375149150603,-0.04710127143870831,-0.0037743197047255383,-0.041927904067486484,-0.014854777223376128,-0.034677728160221286,-0.048599806939266556,-0.014475479856014911,-0.024654328878479008,-0.037270629835461075,-0.02471650877476773,-0.014276504187890993,-0.01538952433145915,-0.0396956457907213,-0.028590316313555228,-0.029299167131246674,-0.0383898679686581,-0.027775759672172943,-0.06527023713427343
-0.017093253489770185,-0.02177539968031109,-0.021054112883361894,-0.04481305125528328,-0.024853304546602922,-0.008356978061204483,-0.03781159493317297,-0.016160555045439326,-0.041927904067486484,-0.025692733146500696,-0.023839772237096723,-0.045503248104088116,-0.02531343577913948,-0.01846121120812211,-0.021787835659568832,-0.027813067609946177,-0.015824783605480217,-0.02467920083699449,-0.04279220462589975,-0.01930063980801988,-0.029299167131246674,-0.03684158855106888,-0.03551715676011906,-0.060625398881505754
-0.020189812324948635,-0.02177539968031109,-0.030343789388897237,-0.024685418826623368,-0.029498142799370592,-0.0037121398084368124,-0.03781159493317297,-0.02545023155097467,-0.031089948144361924,-0.03653068906962526,-0.034677728160221286,-0.033117012763374316,-0.03769967111985326,-0.006074975867408322,-0.015594717989211939,-0.03865102353307075,-0.02511446011101556,-0.02467920083699449,-0.03814736637313208,-0.01465580155525221,-0.0308474465488359,-0.04613126505660422,-0.0448068332656544,-0.06836679596945187
-0.024834650577716305,-0.02177539968031109,-0.039633465894432576,-0.012299183485909576,-0.038787819304905935,-0.009905257478793708,-0.02852191842763763,-0.026998510968563896,-0.038831345232308044,-0.03962724790480371,-0.03622600757781051,-0.0315687333457851,-0.04079622995503172,-0.016912931790532888,-0.017142997406801162,-0.04329586178583841,-0.011179945352712547,-0.046355112683243625,-0.027309410450007517,0.003923551455818473,-0.01846121120812211,-0.06316233865008568,-0.04325855384806517,-0.05907711946391653
-0.02173809174253786,-0.010937443757186525,-0.0411817453120218,-0.0138474629034988,-0.03414298105213826,-0.01455009573156138,-0.022328800757280734,-0.026998510968563896,-0.03728306581471882,-0.03962724790480371,-0.056353640006470425,-0.0315687333457851,-0.036151391702264044,-0.04942679955990659,-0.015594717989211939,-0.05258553829137376,-0.014276504187890993,-0.06493446569431431,-0.03040596928518596,0.011664948543764592,-0.029299167131246674,-0.07245201515562102,-0.054096509771189745,-0.04978744295838119
-0.02173809174253786,-0.020227120262721866,-0.04892314239996792,-0.02313713940903414,-0.04188437814008439,-0.016098375149150603,-0.02852191842763763,-0.022353672715796222,-0.0295416687267727,-0.03962724790480371,-0.048612242918524305,-0.04240668926890966,-0.0330548328670856,-0.04478196130713892,-0.02023955624197961,-0.040199302950659974,-0.026662739528604786,-0.06338618627672508,-0.0335025281203644,0.007020110290996921,-0.038588843636782014,-0.05077610330937189,-0.05874134802395742,-0.05907711946391653
-0.02173809174253786,-0.020227120262721866,-0.045826583564789476,-0.02158885999144492,-0.04188437814008439,-0.01455009573156138,-0.023877080174869957,-0.03473990805651001,-0.031089948144361924,-0.045820365575160595,-0.03777428699539974,-0.03931013043373121,-0.02995827403190715,-0.03239572596642513,-0.03417407100028262,-0.03555446469789229,-0.040597254286907795,-0.05719306860636819,-0.03040596928518596,0.011664948543764592,-0.04633024072472814,-0.0383898679686581,-0.052548230353600525,-0.060625398881505754
